countycode,yearofloss,state,amount_paid
01129,1983,AL,9033.15
01129,1990,AL,13181.77
01129,1997,AL,2976.59
01129,1998,AL,33848.46
01129,2004,AL,14968.219999999998
01129,2005,AL,6976.6900000000005
01129,2009,AL,0
01129,2017,AL,9440.84
01131,1979,AL,41491
01131,1985,AL,0
01131,1990,AL,39382.42999999999
01131,1992,AL,0
01131,1996,AL,0
01131,2004,AL,26229.88
01131,2006,AL,10000
01131,2007,AL,2472.78
01131,2012,AL,1565.15
01131,2014,AL,2956.12
01133,1979,AL,45000
01133,2008,AL,0
01133,2011,AL,0
01133,2015,AL,0
02016,1985,AK,22332.52
02020,1977,AK,6087.53
02020,1978,AK,11500
02020,1979,AK,4839.37
02020,1980,AK,609.35
02020,1981,AK,0
02020,1982,AK,0
02020,1984,AK,0
02020,1985,AK,2150
02020,1988,AK,3698.08
02020,1989,AK,8403.88
02020,1990,AK,9064.84
02020,1992,AK,0
02020,1993,AK,30600
02020,1995,AK,21383.75
02020,1997,AK,1473.21
02020,1998,AK,0
02020,2000,AK,1645.56
02020,2001,AK,0
02020,2002,AK,0
02020,2003,AK,0
02020,2004,AK,0
02020,2005,AK,0
02020,2006,AK,0
02020,2009,AK,1575.67
02020,2012,AK,138598.38
02020,2013,AK,26948.01
02020,2014,AK,676.45
02020,2015,AK,0
02020,2016,AK,0
02020,2018,AK,0
02050,1983,AK,16863.32
02050,1985,AK,6213.99
02050,1987,AK,12871.63
02050,1989,AK,5521
02050,1991,AK,129193.81
02050,1995,AK,45394.72
02050,1999,AK,3445
02050,2001,AK,0
02050,2002,AK,49172.11
02050,2005,AK,9286.24
02050,2006,AK,3714.08
02050,2009,AK,32341.909999999996
02050,2011,AK,0
02050,2013,AK,0
02090,1978,AK,216.46
02090,1979,AK,0
02090,1980,AK,22302.469999999998
02090,1981,AK,0
02090,1982,AK,631.06
02090,1983,AK,0
02090,1984,AK,22302.93
02090,1985,AK,84298.76000000001
02090,1986,AK,13928.52
02090,1989,AK,2000
02090,1990,AK,13316.279999999999
02090,1991,AK,125387.49
02090,1992,AK,34300
02090,1993,AK,0
02090,1994,AK,18332.670000000002
02090,1995,AK,17381.239999999998
02090,1996,AK,3523.47
02090,1997,AK,3680.19
02090,1999,AK,0
02090,2001,AK,7040.56
02090,2002,AK,77774.7
02090,2003,AK,161366.01
02090,2004,AK,67721.73
02090,2005,AK,46976.689999999995
02090,2006,AK,2828
02090,2007,AK,11221.4
02090,2008,AK,674338.6799999999
02090,2009,AK,202206.11
02090,2011,AK,99848.36
02090,2012,AK,0
02090,2014,AK,351774.73
02090,2015,AK,0
02090,2016,AK,45910.53
02090,2019,AK,0
02110,1986,AK,1441.68
02110,1990,AK,0
02110,1993,AK,4108.610000000001
02110,1995,AK,7697.01
02110,1996,AK,18271.54
02110,1998,AK,6545.4
02110,2003,AK,4899.73
02110,2004,AK,0
02110,2005,AK,16224.48
02110,2006,AK,1611.1699999999998
02110,2009,AK,79759
02110,2010,AK,0
02110,2011,AK,23057
02110,2014,AK,217730.51
02110,2017,AK,31962.91
02122,1979,AK,4746.1
02122,1989,AK,1289.5
02122,1995,AK,135510.55
02122,1996,AK,0
02122,1999,AK,21598.29
02122,2000,AK,7749.52
02122,2002,AK,175134.66
02122,2006,AK,148309.9
02122,2007,AK,5535.63
02122,2008,AK,3597.27
02122,2009,AK,0
02122,2011,AK,1445
02122,2012,AK,138855.96
02122,2013,AK,0
02122,2017,AK,28030.54
02130,1980,AK,22500
02130,1981,AK,0
02130,2001,AK,0
02130,2006,AK,0
02130,2015,AK,99036.47
02170,1979,AK,7861.8
02170,1980,AK,421.51
02170,1981,AK,8802.1
02170,1986,AK,102420.5
02170,1988,AK,0
02170,1990,AK,51500
02170,1991,AK,178650
02170,1992,AK,177644
02170,1994,AK,348802.8
02170,1995,AK,45633.81
02170,1998,AK,0
02170,2002,AK,6415.08
02170,2003,AK,0
02170,2004,AK,0
02170,2005,AK,14336.98
02170,2006,AK,149108.44
02170,2007,AK,0
02170,2012,AK,602023.14
02170,2013,AK,0
02170,2014,AK,5212.43
02180,1992,AK,28065.1
02180,1996,AK,11584.09
02180,2004,AK,456437.71
02180,2005,AK,128607
02188,1979,AK,1360.16
02188,1980,AK,3625
02188,1984,AK,2712
02188,1990,AK,0
02188,2011,AK,3625.62
02195,1999,AK,0
02220,1984,AK,0
02220,1985,AK,0
02220,2009,AK,20130.27
02220,2017,AK,0
02261,1981,AK,12901.34
02261,1986,AK,12362.24
02261,1994,AK,9596.380000000001
02261,2006,AK,97699.39
02261,2007,AK,0
02270,2006,AK,0
02270,2010,AK,13411.25
02290,1992,AK,280345.97
02290,2005,AK,0
02290,2008,AK,42684.61
02290,2011,AK,0
02290,2013,AK,3015643.54
02290,2014,AK,2825.34
04001,1979,AZ,4100
04001,1983,AZ,1112.63
04001,1984,AZ,0
04001,1992,AZ,2068.33
04001,1997,AZ,2202.18
04001,1999,AZ,359.97
04001,2011,AZ,0
04001,2016,AZ,0
04003,1977,AZ,301.75
04003,1978,AZ,5500
04003,1979,AZ,18851.32
04003,1981,AZ,148.75
04003,1982,AZ,0
04003,1983,AZ,39075.490000000005
04003,1984,AZ,0
04003,1986,AZ,3329.4
04003,1987,AZ,103.49
04003,1989,AZ,1222.32
04003,1990,AZ,0
04003,1992,AZ,0
04003,1993,AZ,0
04003,1994,AZ,0
04003,1998,AZ,4287.56
04003,1999,AZ,58926.74
04003,2000,AZ,8926.2
04003,2001,AZ,38433.86
04003,2003,AZ,22600
04003,2006,AZ,49397.69
04003,2007,AZ,0
04003,2008,AZ,0
04003,2009,AZ,0
04003,2010,AZ,62132.81
04003,2011,AZ,19524.48
04003,2012,AZ,0
04003,2013,AZ,1595.08
04003,2014,AZ,140411.04
04003,2015,AZ,34005.439999999995
04003,2016,AZ,12437.66
04003,2018,AZ,0
04005,1977,AZ,0
04005,1978,AZ,12103.49
04005,1979,AZ,920.9
04005,1980,AZ,28976.82
04005,1982,AZ,8800.789999999999
04005,1983,AZ,0
04005,1984,AZ,3800
04005,1992,AZ,0
04005,1993,AZ,431397.07
04005,1995,AZ,111195.51000000001
04005,1998,AZ,512.47
04005,1999,AZ,7144.14
04005,2000,AZ,13200
04005,2002,AZ,0
04005,2004,AZ,895430.0599999999
04005,2005,AZ,118172.23
04005,2006,AZ,119322.15
04005,2007,AZ,113919.88
04005,2008,AZ,0
04005,2009,AZ,496467.46
04005,2010,AZ,638911.43
04005,2011,AZ,15007.18
04005,2013,AZ,179975.79
04005,2014,AZ,32647.98
04005,2015,AZ,16830.98
04005,2016,AZ,57897.39
04005,2017,AZ,444507.33999999997
04005,2018,AZ,8614.36
04005,2019,AZ,6263.62
04007,1980,AZ,18243.47
04007,1981,AZ,8005.66
04007,1983,AZ,90143.74
04007,1984,AZ,426.36
04007,1990,AZ,0
04007,1993,AZ,843689.57
04007,1998,AZ,180.65
04007,2003,AZ,108286.33
04007,2004,AZ,24050.800000000003
04007,2005,AZ,5720.280000000001
04007,2006,AZ,205460.5
04007,2007,AZ,140189.77
04007,2008,AZ,69571.32
04007,2010,AZ,664660.8099999999
04007,2013,AZ,65822.68000000001
04007,2017,AZ,0
04007,2018,AZ,100471.1
04009,1978,AZ,72343.35
04009,1982,AZ,0
04009,1983,AZ,21977.72
04009,1991,AZ,9373.33
04009,1992,AZ,5637.58
04009,1993,AZ,2191.4900000000002
04009,1995,AZ,4494.13
04009,1996,AZ,2199
04009,1997,AZ,8121.139999999999
04009,1998,AZ,4888.49
04009,1999,AZ,0
04009,2000,AZ,5533.5
04009,2003,AZ,160.52
04009,2015,AZ,3316.14
04009,2016,AZ,207698.55000000002
04009,2018,AZ,0
04011,1978,AZ,463023.31
04011,1979,AZ,0
04011,1980,AZ,34996
04011,1983,AZ,1788876.83
04011,1984,AZ,43157.54
04011,1986,AZ,2922.16
04011,1992,AZ,0
04011,1993,AZ,8552.119999999999
04011,2000,AZ,1751.79
04011,2004,AZ,0
04011,2005,AZ,54962.75
04011,2010,AZ,0
04011,2013,AZ,9100.31
04012,1978,AZ,1635.6
04012,1980,AZ,10855.51
04012,1981,AZ,2201.8
04012,1982,AZ,658.83
04012,1983,AZ,690685.64
04012,1984,AZ,0
04012,1985,AZ,0
04012,1986,AZ,64748.14
04012,1987,AZ,1172
04012,1992,AZ,1154
04012,1993,AZ,0
04012,2000,AZ,17010.52
04012,2004,AZ,7467.09
04012,2007,AZ,0
04012,2008,AZ,0
04012,2009,AZ,0
04012,2010,AZ,4004.86
04012,2012,AZ,51874.11
04012,2014,AZ,7307.86
04012,2018,AZ,31458.2
04013,1977,AZ,15844.099999999999
04013,1978,AZ,2140126.16
04013,1979,AZ,120667.95999999999
04013,1980,AZ,2295160.41
04013,1981,AZ,150249.23
04013,1982,AZ,51373
04013,1983,AZ,496998.43
04013,1984,AZ,309222.27
04013,1985,AZ,19583.1
04013,1986,AZ,175334.68
04013,1987,AZ,34438.22
04013,1988,AZ,237685.08
04013,1989,AZ,175.04
04013,1990,AZ,920272.13
04013,1991,AZ,6619.71
04013,1992,AZ,769550.02
04013,1993,AZ,411866.87
04013,1994,AZ,107932.82999999999
04013,1995,AZ,125832
04013,1996,AZ,655071.81
04013,1997,AZ,78727.31999999999
04013,1998,AZ,5477.98
04013,1999,AZ,12370.19
04013,2000,AZ,281068.94
04013,2001,AZ,0
04013,2002,AZ,202689.36000000002
04013,2003,AZ,41855.770000000004
04013,2004,AZ,157227.5
04013,2005,AZ,581148.38
04013,2006,AZ,379233.95
04013,2007,AZ,738692.0199999999
04013,2008,AZ,386268.85
04013,2009,AZ,4591.8
04013,2010,AZ,231048.45
04013,2011,AZ,4001.94
04013,2012,AZ,127512.88
04013,2013,AZ,661015.85
04013,2014,AZ,7471888.17
04013,2015,AZ,267786.24
04013,2016,AZ,1045244.94
04013,2017,AZ,89827.57
04013,2018,AZ,1234964.0299999998
04013,2019,AZ,0
04015,1978,AZ,52769.58
04015,1979,AZ,5157.99
04015,1980,AZ,545.5
04015,1981,AZ,2786.29
04015,1982,AZ,3470.16
04015,1983,AZ,478838.61
04015,1984,AZ,11148.98
04015,1985,AZ,0
04015,1987,AZ,0
04015,1989,AZ,5912.75
04015,1990,AZ,35759.07
04015,1991,AZ,0
04015,1992,AZ,0
04015,1993,AZ,2662.9
04015,1994,AZ,0
04015,1995,AZ,4682.83
04015,1997,AZ,91169.53
04015,1998,AZ,3375.54
04015,2001,AZ,27352.63
04015,2003,AZ,1597.67
04015,2004,AZ,44961.09
04015,2005,AZ,41308.2
04015,2006,AZ,11821.65
04015,2007,AZ,13115.73
04015,2008,AZ,0
04015,2009,AZ,24760.52
04015,2010,AZ,210425.14
04015,2011,AZ,0
04015,2012,AZ,0
04015,2013,AZ,124590.36
04015,2014,AZ,68071.7
04015,2016,AZ,0
04015,2018,AZ,48927.54
04017,1978,AZ,352355.04
04017,1980,AZ,2329.4
04017,1981,AZ,126
04017,1986,AZ,0
04017,1987,AZ,0
04017,1991,AZ,0
04017,1992,AZ,3960.48
04017,1993,AZ,305132.17
04017,1994,AZ,0
04017,1997,AZ,3512.41
04017,1998,AZ,27940.6
04017,1999,AZ,16379.86
04017,2000,AZ,6811.320000000001
04017,2001,AZ,3240.96
04017,2002,AZ,0
04017,2003,AZ,0
04017,2004,AZ,0
04017,2006,AZ,70676.34
04017,2007,AZ,66588.86
04017,2008,AZ,11058.380000000001
04017,2012,AZ,12010.36
04017,2013,AZ,242.23
04017,2015,AZ,6181.8
04017,2017,AZ,0
04019,1977,AZ,1837.13
04019,1978,AZ,9338.279999999999
04019,1979,AZ,6786.19
04019,1980,AZ,8629.44
04019,1981,AZ,220
04019,1982,AZ,5938.09
04019,1983,AZ,978819.53
04019,1984,AZ,17638.92
04019,1985,AZ,2125
04019,1986,AZ,7076.95
04019,1988,AZ,16279.28
04019,1990,AZ,211116.51
04019,1991,AZ,0
04019,1992,AZ,0
04019,1993,AZ,453971.85
04019,1994,AZ,0
04019,1995,AZ,24860.4
04019,1996,AZ,6494.52
04019,1998,AZ,50623.28
04019,1999,AZ,31962.45
04019,2000,AZ,46934.17
04019,2001,AZ,0
04019,2002,AZ,90858.42
04019,2003,AZ,309489.12
04019,2004,AZ,1772.19
04019,2005,AZ,35179.83
04019,2006,AZ,1277204.94
04019,2007,AZ,927519.2100000001
04019,2008,AZ,129481.01
04019,2009,AZ,0
04019,2010,AZ,1179492.79
04019,2011,AZ,175819.59
04019,2012,AZ,88387.43
04019,2013,AZ,8314.3
04019,2014,AZ,168778.80000000002
04019,2015,AZ,0
04019,2016,AZ,455048.44999999995
04019,2017,AZ,37023.68
04019,2018,AZ,94887.6
04019,2019,AZ,25025.06
04021,1978,AZ,92918.70000000001
04021,1979,AZ,4954.2
04021,1980,AZ,1320
04021,1982,AZ,37877.01
04021,1983,AZ,657683.25
04021,1984,AZ,0
04021,1985,AZ,0
04021,1986,AZ,0
04021,1987,AZ,0
04021,1990,AZ,47397.06
04021,1991,AZ,0
04021,1992,AZ,0
04021,1993,AZ,146107.43
04021,1996,AZ,4375.77
04021,1997,AZ,0
04021,1998,AZ,45398.99
04021,1999,AZ,26840.21
04021,2001,AZ,0
04021,2002,AZ,0
04021,2004,AZ,1486.51
04021,2005,AZ,0
04021,2006,AZ,162685.12
04021,2008,AZ,117082.69
04021,2010,AZ,67616.92
04021,2011,AZ,0
04021,2012,AZ,99869.24
04021,2013,AZ,97892.67
04021,2014,AZ,138039.46
04021,2015,AZ,12337.33
04021,2016,AZ,29982.24
04021,2017,AZ,350472.08999999997
04021,2018,AZ,16654.05
04021,2019,AZ,0
04023,1977,AZ,135359.16999999998
04023,1978,AZ,7756.6
04023,1980,AZ,522.6
04023,1981,AZ,65144.17
04023,1983,AZ,428016.34
04023,1984,AZ,30609.21
04023,1985,AZ,1799.6599999999999
04023,1988,AZ,4876
04023,1989,AZ,36726.43
04023,1990,AZ,15189.64
04023,1993,AZ,37108.08
04023,1994,AZ,37753.229999999996
04023,1995,AZ,0
04023,1996,AZ,1581.44
04023,1997,AZ,82392.38
04023,1998,AZ,80584.01000000001
04023,2001,AZ,11124.48
04023,2003,AZ,1044.75
04023,2004,AZ,15565.96
04023,2006,AZ,33480.83
04023,2007,AZ,0
04023,2008,AZ,74538.98999999999
04023,2010,AZ,148322.87
04023,2011,AZ,0
04023,2012,AZ,31833.11
04023,2013,AZ,9969.79
04023,2014,AZ,103248.95999999999
04023,2015,AZ,12716.76
04023,2016,AZ,2597.68
04023,2017,AZ,0
04023,2018,AZ,0
04025,1978,AZ,30494.78
04025,1979,AZ,0
04025,1980,AZ,233843.08
04025,1981,AZ,0
04025,1982,AZ,2463.2799999999997
04025,1983,AZ,59442.05
04025,1984,AZ,4793.43
04025,1985,AZ,0
04025,1990,AZ,3737.79
04025,1992,AZ,5274.05
04025,1993,AZ,1063202.47
04025,1995,AZ,259349.26
04025,1997,AZ,6023.62
04025,1998,AZ,36444.42
04025,1999,AZ,7749.3
04025,2000,AZ,1538.58
04025,2002,AZ,38627.64
04025,2003,AZ,4846.24
04025,2004,AZ,728287.7799999999
04025,2005,AZ,245536.69
04025,2006,AZ,30631.67
04025,2007,AZ,216377.49
04025,2009,AZ,83959.14
04025,2010,AZ,149378.49000000002
04025,2011,AZ,127.65
04025,2012,AZ,3214.76
04025,2013,AZ,67905.22
04025,2014,AZ,91937.56999999999
04025,2015,AZ,3790.62
04025,2016,AZ,118247.06
04025,2017,AZ,226356.81
04025,2018,AZ,142133.61
04025,2019,AZ,851012.53
04027,1979,AZ,47783.47
04027,1980,AZ,7580.93
04027,1982,AZ,2415.53
04027,1983,AZ,207589.03000000003
04027,1984,AZ,0
04027,1986,AZ,14536.08
04027,1989,AZ,41530.03
04027,1992,AZ,0
04027,1993,AZ,654794.19
04027,1994,AZ,5528.14
04027,1997,AZ,0
04027,1998,AZ,1083.82
04027,2001,AZ,0
04027,2002,AZ,74493.4
04027,2005,AZ,3536.67
04027,2007,AZ,0
04027,2010,AZ,0
04027,2011,AZ,0
04027,2012,AZ,0
04027,2017,AZ,0
05001,1979,AR,20221.31
05001,1983,AR,181
05001,1989,AR,6289.6500000000005
05001,1991,AR,1205
05001,1995,AR,11561.33
05001,1997,AR,40000
05001,2001,AR,9464.11
05001,2002,AR,32168.86
05001,2004,AR,11631.87
05001,2008,AR,112294.72
05001,2009,AR,126100.98999999999
05001,2011,AR,644357.61
05001,2012,AR,0
05001,2014,AR,0
05001,2016,AR,10634.75
05001,2017,AR,37421.01
05001,2018,AR,65019.31
05001,2019,AR,1177.54
05003,1979,AR,4613.5
05003,1982,AR,6017.09
05003,1983,AR,3082
05003,1984,AR,505.05
05003,1987,AR,821.01
05003,1989,AR,8946.31
05003,1990,AR,5802.32
05003,1991,AR,7528.97
05003,1999,AR,6274.02
05003,2002,AR,0
05003,2004,AR,35302.97
05003,2007,AR,12705.4
05003,2008,AR,19273.23
05003,2009,AR,58815.06
05003,2010,AR,57558.06
05003,2016,AR,364209.18
05003,2018,AR,161031.96
05003,2019,AR,57905.32
05005,1979,AR,0
05005,1982,AR,8090.610000000001
05005,1985,AR,35336.86
05005,1988,AR,0
05005,1990,AR,0
05005,1993,AR,354.4
05005,1997,AR,2074.78
05005,2004,AR,32015.97
05005,2008,AR,2421201.23
05005,2009,AR,0
05005,2011,AR,55291.83
05005,2012,AR,4519.39
05005,2015,AR,337041.46
05005,2016,AR,62727.67
05005,2017,AR,87648.56999999999
05007,1977,AR,77.93
05007,1979,AR,671.16
05007,1981,AR,0
05007,1982,AR,7408.2
05007,1984,AR,69520.48
05007,1985,AR,2507.38
05007,1986,AR,63388.21000000001
05007,1987,AR,0
05007,1988,AR,0
05007,1990,AR,199528.7
05007,1992,AR,1495
05007,1993,AR,130683.23
05007,1994,AR,14806.79
05007,1995,AR,35216.869999999995
05007,1997,AR,22791.39
05007,1998,AR,1219
05007,1999,AR,5565.389999999999
05007,2000,AR,137052.07
05007,2001,AR,0
05007,2002,AR,0
05007,2004,AR,348995.14
05007,2006,AR,0
05007,2008,AR,12509.57
05007,2010,AR,1812.31
05007,2011,AR,700260.01
05007,2012,AR,0
05007,2013,AR,560298.05
05007,2014,AR,0
05007,2015,AR,865830.42
05007,2016,AR,0
05007,2017,AR,2946511.54
05007,2018,AR,19061.84
05009,1978,AR,0
05009,1980,AR,0
05009,1982,AR,5302.77
05009,1985,AR,0
05009,1990,AR,374.5
05009,2002,AR,1042.08
05009,2008,AR,8400.5
05009,2009,AR,18933.9
05009,2010,AR,0
05009,2011,AR,141173.13
05009,2014,AR,39592.08
05009,2017,AR,269864.95
05011,1982,AR,45957.1
05011,1987,AR,55132.89
05011,1988,AR,8561.02
05011,1991,AR,130558.99
05011,1997,AR,0
05011,2001,AR,1449.37
05011,2004,AR,40266.26
05011,2007,AR,10261.69
05011,2008,AR,758.88
05011,2009,AR,374766.81
05011,2010,AR,1208.79
05011,2011,AR,1154.24
05011,2016,AR,40000
05011,2018,AR,545459.53
05011,2019,AR,48575.53
05013,2008,AR,25066.44
05013,2009,AR,14798.970000000001
05013,2013,AR,90564.95
05013,2018,AR,17963.25
05015,2015,AR,5936.469999999999
05017,1979,AR,5347.07
05017,1983,AR,24375.29
05017,1984,AR,15134.21
05017,1989,AR,5949.4800000000005
05017,1990,AR,9473
05017,1991,AR,28372.76
05017,1994,AR,7182.19
05017,1995,AR,7201.889999999999
05017,1996,AR,821.12
05017,1997,AR,43993.94
05017,1999,AR,3557.67
05017,2001,AR,3400.39
05017,2002,AR,41270.36
05017,2004,AR,0
05017,2005,AR,6660.25
05017,2008,AR,461835.93
05017,2009,AR,47289.8
05017,2011,AR,2446321.76
05017,2013,AR,12566.54
05017,2016,AR,457997.33
05017,2018,AR,53638.700000000004
05017,2019,AR,268091.52
05019,1979,AR,300
05019,1982,AR,0
05019,1989,AR,1377.91
05019,1990,AR,166550.17
05019,2003,AR,77495.95
05019,2008,AR,26359.32
05019,2009,AR,162791.71
05019,2015,AR,5159.7
05019,2019,AR,217487.22
05021,1986,AR,681.95
05021,1992,AR,504.15
05021,1993,AR,471.75
05021,1996,AR,0
05021,1997,AR,37042.25
05021,1998,AR,4252.280000000001
05021,1999,AR,510.26
05021,2000,AR,8106.09
05021,2001,AR,6763.31
05021,2002,AR,923.56
05021,2006,AR,190284.45
05021,2007,AR,0
05021,2008,AR,284907.45
05021,2009,AR,16453.72
05021,2011,AR,1103757.82
05021,2013,AR,89269.89
05021,2014,AR,300799.55
05021,2015,AR,64196.61
05021,2016,AR,47785.74
05021,2017,AR,1463634.98
05021,2018,AR,0
05021,2019,AR,15884.65
05023,2003,AR,24579.27
05023,2008,AR,17937.65
05023,2009,AR,334049.95999999996
05023,2011,AR,4352.12
05023,2014,AR,0
05023,2015,AR,61592.39
05023,2017,AR,713804.72
05023,2018,AR,36381.45
05027,1977,AR,210
05027,1979,AR,0
05027,1990,AR,4613.08
05027,1991,AR,17197.04
05027,1997,AR,0
05027,2001,AR,0
05027,2012,AR,0
05029,1977,AR,9542
05029,1978,AR,2270
05029,1982,AR,144.38
05029,1999,AR,8624.85
05029,2003,AR,81033.7
05029,2008,AR,24236.42
05029,2009,AR,11795.83
05029,2010,AR,4962.77
05029,2011,AR,34621.17
05029,2013,AR,33779.14
05029,2017,AR,17027.91
05029,2019,AR,86810.08
05031,1978,AR,5415.93
05031,1979,AR,26746.04
05031,1980,AR,512.06
05031,1982,AR,3190.34
05031,1983,AR,30501.54
05031,1984,AR,10512.2
05031,1986,AR,3560.8
05031,1988,AR,40031.8
05031,1989,AR,8291.98
05031,1990,AR,99836.59
05031,1991,AR,1746.65
05031,1995,AR,0
05031,1996,AR,4308.22
05031,1997,AR,552178.8
05031,1998,AR,827.8000000000001
05031,1999,AR,0
05031,2001,AR,239925.13
05031,2002,AR,1904899.1
05031,2003,AR,33638.49
05031,2004,AR,18090.86
05031,2006,AR,29672
05031,2007,AR,12982.18
05031,2008,AR,161731.28
05031,2009,AR,411378.25
05031,2010,AR,0
05031,2011,AR,63444.36
05031,2013,AR,88854.62000000001
05031,2014,AR,11742.7
05031,2015,AR,16888.72
05031,2016,AR,3159779.71
05031,2017,AR,241032.49
05031,2018,AR,56348.83
05031,2019,AR,0
05033,1979,AR,7100.789999999999
05033,1990,AR,0
05033,1994,AR,5394.88
05033,1996,AR,21270.61
05033,2000,AR,40000
05033,2002,AR,87849.22
05033,2003,AR,0
05033,2004,AR,83964.55
05033,2007,AR,23931.28
05033,2008,AR,34539.54
05033,2009,AR,0
05033,2010,AR,108103.85
05033,2011,AR,27386.63
05033,2012,AR,0
05033,2015,AR,288503.98000000004
05033,2017,AR,5806.44
05033,2018,AR,3317.42
05033,2019,AR,478287.89
05035,1979,AR,58836.4
05035,1981,AR,3150.5600000000004
05035,1982,AR,66163.42
05035,1983,AR,2061.35
05035,1986,AR,1098.92
05035,1987,AR,2200280.36
05035,1988,AR,28804.760000000002
05035,1989,AR,129189.39
05035,1990,AR,285143.48
05035,1991,AR,676344.11
05035,1992,AR,105.3
05035,1993,AR,242549.92
05035,1994,AR,14747.87
05035,1995,AR,36320.98
05035,1996,AR,8074.7
05035,1997,AR,145387.97
05035,1998,AR,0
05035,1999,AR,5511.17
05035,2001,AR,729859.8300000001
05035,2002,AR,24325.41
05035,2003,AR,266470.11
05035,2004,AR,23557.050000000003
05035,2005,AR,910
05035,2008,AR,26171.579999999998
05035,2009,AR,2060.82
05035,2010,AR,1858902.2
05035,2011,AR,2181513.98
05035,2012,AR,17934.48
05035,2013,AR,74922.83
05035,2014,AR,727971.27
05035,2015,AR,8814.82
05035,2016,AR,46040.38999999999
05035,2018,AR,3923.4
05035,2019,AR,69646.32
05037,1979,AR,22000
05037,1980,AR,2112.01
05037,1982,AR,1891.8
05037,1983,AR,182.43
05037,1987,AR,7918.04
05037,1994,AR,0
05037,1997,AR,3388.74
05037,2001,AR,2607.66
05037,2002,AR,17784.52
05037,2003,AR,1066093.43
05037,2007,AR,0
05037,2008,AR,10642.2
05037,2009,AR,3584.76
05037,2010,AR,42324.8
05037,2011,AR,388424.69999999995
05037,2013,AR,39529.25
05037,2015,AR,41783.72
05037,2018,AR,3031.56
05039,2003,AR,7083.83
05041,1979,AR,6803.63
05041,1981,AR,0
05041,1982,AR,10406.3
05041,1983,AR,37647.049999999996
05041,1984,AR,2215
05041,1985,AR,4736.98
05041,1986,AR,4656.65
05041,1989,AR,0
05041,1990,AR,12826.189999999999
05041,1991,AR,61478.32
05041,1992,AR,1843.11
05041,1994,AR,222168.88
05041,1997,AR,10300
05041,2000,AR,3802.6400000000003
05041,2001,AR,48921.65
05041,2002,AR,190954.04
05041,2006,AR,1051.21
05041,2008,AR,31755.04
05041,2009,AR,32259.75
05041,2011,AR,647923.27
05041,2013,AR,0
05041,2014,AR,1758.72
05041,2015,AR,132350.84
05041,2016,AR,554529.25
05041,2017,AR,12759
05041,2018,AR,26602.73
05041,2019,AR,430305.02999999997
05043,1990,AR,6087.48
05043,2004,AR,99654.67
05043,2008,AR,18424.94
05043,2009,AR,282218.72000000003
05043,2011,AR,0
05043,2013,AR,12868.23
05043,2015,AR,7313.01
05043,2016,AR,0
05043,2018,AR,166213.88
05045,1978,AR,0
05045,1979,AR,5143
05045,1982,AR,5945.6900000000005
05045,1983,AR,0
05045,1985,AR,11996.55
05045,1986,AR,28845.73
05045,1987,AR,738
05045,1992,AR,0
05045,1994,AR,7741.37
05045,1996,AR,0
05045,1997,AR,84779.33
05045,2001,AR,6682.11
05045,2002,AR,0
05045,2003,AR,188663.51
05045,2004,AR,4790.37
05045,2006,AR,89745.05000000002
05045,2007,AR,9759.61
05045,2008,AR,88203.12
05045,2009,AR,317076.13
05045,2010,AR,13971.220000000001
05045,2011,AR,1530252.03
05045,2012,AR,9613.41
05045,2013,AR,119658.90000000001
05045,2014,AR,24914.51
05045,2015,AR,457300.15
05045,2016,AR,29630.11
05045,2017,AR,943974.36
05045,2018,AR,243709.78
05045,2019,AR,3029433.1999999997
05047,1990,AR,12812.75
05047,1998,AR,0
05047,1999,AR,31354.19
05047,2000,AR,23870.04
05047,2002,AR,19125.24
05047,2003,AR,0
05047,2004,AR,129145.62
05047,2006,AR,118687.05
05047,2007,AR,35761.479999999996
05047,2008,AR,62847.42
05047,2009,AR,74521.9
05047,2015,AR,142636.59
05047,2016,AR,50742.3
05049,1989,AR,3962.64
05049,2006,AR,51134.16
05049,2008,AR,549809
05049,2009,AR,38777.17
05049,2011,AR,80376.56999999999
05049,2015,AR,39459.62
05049,2017,AR,389558.88
05051,1978,AR,117133.63
05051,1979,AR,0
05051,1980,AR,0
05051,1982,AR,31695.29
05051,1983,AR,32622.62
05051,1984,AR,277742.17
05051,1986,AR,288295.5
05051,1987,AR,0
05051,1990,AR,496320.06
05051,1991,AR,0
05051,1993,AR,33558.88
05051,1995,AR,10500
05051,1996,AR,32676.6
05051,1997,AR,0
05051,1999,AR,11000
05051,2000,AR,0
05051,2001,AR,3400.88
05051,2002,AR,4028.64
05051,2007,AR,14869.49
05051,2008,AR,1465134.22
05051,2009,AR,163218.22
05051,2010,AR,38327.9
05051,2011,AR,247654.56
05051,2012,AR,47765.87
05051,2013,AR,132112.38
05051,2014,AR,4531.82
05051,2015,AR,195249.26
05051,2016,AR,83178.82
05051,2017,AR,132946.78
05051,2018,AR,0
05051,2019,AR,10167.38
05053,2007,AR,3046.16
05053,2008,AR,17626.37
05053,2009,AR,33740.65
05053,2016,AR,0
05053,2017,AR,49988.45
05053,2019,AR,0
05055,1978,AR,3036.71
05055,1979,AR,2818.59
05055,1982,AR,5625.27
05055,1983,AR,0
05055,1985,AR,4594.67
05055,1988,AR,0
05055,1989,AR,5155
